item_id,Brand Name,Generic Name,Category
ITM_6374,Zinotic ES,chloroxylenol 1 MG/ML / pramoxine hydrochloride 10 MG/ML / zinc acetate 10 MG/ML Otic Solution,Other
ITM_6375,Summers Eve Anti-Itch,pramoxine hydrochloride 0.01 MG/MG Topical Gel,Skin/Topical
ITM_6376,Pertzye,amylase 30250 UNT / lipase 8000 UNT / protease 28750 UNT Delayed Release Oral Capsule,Other
ITM_6377,Vaprisol,100 ML conivaptan hydrochloride 0.2 MG/ML Injection,Other
ITM_6378,Benadryl Itch Stopping,diphenhydramine hydrochloride 20 MG/ML / zinc acetate 1 MG/ML Topical Solution,Skin/Topical
ITM_6379,Benadryl Itch Stopping,diphenhydramine hydrochloride 20 MG/ML / zinc acetate 1 MG/ML Topical Spray,Skin/Topical
ITM_6380,Pylera,bismuth subcitrate 140 MG / metronidazole 125 MG / tetracycline hydrochloride 125 MG Oral Capsule,Other
ITM_6381,Supprelin,histrelin acetate 0.00271 MG/HR Drug Implant,Other
ITM_6382,Latuda,lurasidone hydrochloride 120 MG Oral Tablet,Other
ITM_6383,Oysco 500 with D,calcium carbonate 1250 MG / cholecalciferol 200 UNT Oral Tablet,Other
ITM_6384,Doans PM,diphenhydramine hydrochloride 25 MG / magnesium salicylate 580 MG Oral Tablet,Other
ITM_6385,Nexium,esomeprazole 2.5 MG Granules for Oral Suspension,Other
ITM_6386,Nexium,esomeprazole 5 MG Granules for Oral Suspension,Other
ITM_6387,LiQsorb,ubidecarenone 90 MG/ML Oral Solution,Other
ITM_6388,LiQsorb,ubidecarenone 100 MG/ML Oral Solution,Other
ITM_6389,Glucoburst,glucose Oral Gel,Skin/Topical
ITM_6390,Glucoburst,glucose 0.4 MG/MG Oral Gel,Skin/Topical
ITM_6391,Cyclogyl,cyclopentolate hydrochloride 10 MG/ML Ophthalmic Solution,Other
ITM_6392,Cylate,cyclopentolate hydrochloride 10 MG/ML Ophthalmic Solution,Other
ITM_6393,Cyclomydril,cyclopentolate hydrochloride 2 MG/ML / phenylephrine hydrochloride 10 MG/ML Ophthalmic Solution,Other
ITM_6394,Cyclogyl,cyclopentolate hydrochloride 20 MG/ML Ophthalmic Solution,Other
ITM_6395,Cyclogyl,cyclopentolate hydrochloride 5 MG/ML Ophthalmic Solution,Other
ITM_6396,Sklice,ivermectin Topical Lotion,Skin/Topical
ITM_6397,Sklice,ivermectin 5 MG/ML Topical Lotion,Skin/Topical
ITM_6398,Mentax,butenafine hydrochloride 10 MG/ML Topical Cream,Skin/Topical
ITM_6399,Pharbetol,acetaminophen 325 MG Oral Tablet,Other
ITM_6400,Perjeta,14 ML pertuzumab 30 MG/ML Injection,Other
ITM_6401,Clarus,tolnaftate Topical Cream,Skin/Topical
ITM_6402,Clarus,tolnaftate 10 MG/ML Topical Cream,Skin/Topical
ITM_6403,Rhinall,phenylephrine Nasal Spray,Other
ITM_6404,Rhinall,phenylephrine hydrochloride 2.5 MG/ML Nasal Spray,Other
ITM_6405,Absorica,isotretinoin Oral Capsule,Other
ITM_6406,Absorica,isotretinoin 10 MG Oral Capsule,Other
ITM_6407,Wal-itin D,12 HR loratadine 5 MG / pseudoephedrine sulfate 120 MG Extended Release Oral Tablet,Other
ITM_6408,Muro 128,sodium chloride 0.000855 MEQ/MG Ophthalmic Ointment,Skin/Topical
ITM_6409,Hysept,hypochlorite Topical Solution,Skin/Topical
ITM_6410,Hysept,sodium hypochlorite 2.5 MG/ML Topical Solution,Skin/Topical
ITM_6411,Hysept,sodium hypochlorite 5 MG/ML Topical Solution,Skin/Topical
ITM_6412,Selsun Blue Naturals,salicylic acid Medicated Shampoo,Skin/Topical
ITM_6413,Selsun Blue Naturals,salicylic acid 30 MG/ML Medicated Shampoo,Skin/Topical
ITM_6414,Fungi-Nail Toe and Foot,undecylenate Topical Ointment,Skin/Topical
ITM_6415,Fungi-Nail Toe and Foot,undecylenic acid 0.05 MG/MG / zinc undecylenate 0.2 MG/MG Topical Ointment,Skin/Topical
ITM_6416,Gabitril,tiagabine hydrochloride 12 MG Oral Tablet,Other
ITM_6417,Gabitril,tiagabine hydrochloride 16 MG Oral Tablet,Other
ITM_6418,Gabitril,tiagabine hydrochloride 2 MG Oral Tablet,Other
ITM_6419,Gabitril,tiagabine hydrochloride 20 MG Oral Tablet,Other
ITM_6420,Gabitril,tiagabine hydrochloride 4 MG Oral Tablet,Other
ITM_6421,Absorica,isotretinoin 20 MG Oral Capsule,Other
ITM_6422,Absorica,isotretinoin 30 MG Oral Capsule,Other
ITM_6423,Absorica,isotretinoin 40 MG Oral Capsule,Other
ITM_6424,Ciclodan,ciclopirox Topical Cream,Skin/Topical
ITM_6425,Ciclodan,ciclopirox 7.7 MG/ML Topical Cream,Skin/Topical
ITM_6426,Lanacane,benzethonium / benzocaine Topical Spray,Skin/Topical
ITM_6427,Lanacane,benzethonium chloride 2 MG/ML / benzocaine 200 MG/ML Topical Spray,Skin/Topical
ITM_6428,Adacel,"0.5 ML Bordetella pertussis filamentous hemagglutinin vaccine, inactivated 0.01 MG/ML / Bordetella pertussis fimbriae 2/3 vaccine, inactivated 0.01 MG/ML / Bordetella pertussis pertactin vaccine, inactivated 0.006 MG/ML / Bordetella pertussis toxoid vaccine, inactivated 0.005 MG/ML / diphtheria toxoid vaccine, inactivated 4 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML Prefilled Syringe",Other
ITM_6429,Adacel,"0.5 ML Bordetella pertussis filamentous hemagglutinin vaccine, inactivated 0.01 MG/ML / Bordetella pertussis fimbriae 2/3 vaccine, inactivated 0.01 MG/ML / Bordetella pertussis pertactin vaccine, inactivated 0.006 MG/ML / Bordetella pertussis toxoid vaccine, inactivated 0.005 MG/ML / diphtheria toxoid vaccine, inactivated 4 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML Injection",Other
ITM_6430,Proprinal,ibuprofen Oral Tablet,Other
ITM_6431,Proprinal,ibuprofen 200 MG Oral Tablet,Other
ITM_6432,Ketodan,ketoconazole Topical Foam,Skin/Topical
ITM_6433,Ketodan,ketoconazole 20 MG/ML Topical Foam,Skin/Topical
ITM_6434,Lanacane,benzethonium chloride 2 MG/ML / benzocaine 200 MG/ML Topical Cream,Skin/Topical
ITM_6435,Daptacel,"0.5 ML Bordetella pertussis filamentous hemagglutinin vaccine, inactivated 0.01 MG/ML / Bordetella pertussis fimbriae 2/3 vaccine, inactivated 0.01 MG/ML / Bordetella pertussis pertactin vaccine, inactivated 0.006 MG/ML / Bordetella pertussis toxoid vaccine, inactivated 0.02 MG/ML / diphtheria toxoid vaccine, inactivated 30 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML Injection",Other
ITM_6436,Orazinc,zinc sulfate Oral Tablet,Other
ITM_6437,Orazinc,zinc sulfate 110 MG Oral Tablet,Other
ITM_6438,Orazinc,zinc sulfate Oral Capsule,Other
ITM_6439,Orazinc,zinc sulfate 220 MG Oral Capsule,Other
ITM_6440,Boostrix,"0.5 ML Bordetella pertussis filamentous hemagglutinin vaccine, inactivated 0.016 MG/ML / Bordetella pertussis pertactin vaccine, inactivated 0.005 MG/ML / Bordetella pertussis toxoid vaccine, inactivated 0.016 MG/ML / diphtheria toxoid vaccine, inactivated 5 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML Prefilled Syringe",Other
ITM_6441,Boostrix,"0.5 ML Bordetella pertussis filamentous hemagglutinin vaccine, inactivated 0.016 MG/ML / Bordetella pertussis pertactin vaccine, inactivated 0.005 UNT/ML / Bordetella pertussis toxoid vaccine, inactivated 0.016 MG/ML / diphtheria toxoid vaccine, inactivated 5 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML Injection",Other
ITM_6442,Infanrix,"0.5 ML Bordetella pertussis filamentous hemagglutinin vaccine, inactivated 0.05 MG/ML / Bordetella pertussis pertactin vaccine, inactivated 0.016 MG/ML / Bordetella pertussis toxoid vaccine, inactivated 0.05 MG/ML / diphtheria toxoid vaccine, inactivated 50 UNT/ML / tetanus toxoid vaccine, inactivated 20 UNT/ML Prefilled Syringe",Other
ITM_6443,Infanrix,"0.5 ML Bordetella pertussis filamentous hemagglutinin vaccine, inactivated 0.05 MG/ML / Bordetella pertussis pertactin vaccine, inactivated 0.016 MG/ML / Bordetella pertussis toxoid vaccine, inactivated 0.05 MG/ML / diphtheria toxoid vaccine, inactivated 50 UNT/ML / tetanus toxoid vaccine, inactivated 20 UNT/ML Injection",Other
ITM_6444,ActHIB,"0.5 ML Haemophilus influenzae type b strain 1482, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine 0.068 MG/ML Injection",Other
ITM_6445,Metvixia,methyl aminolevulinate hydrochloride 168 MG/ML Topical Cream,Skin/Topical
ITM_6446,Ixiaro,"0.5 ML Japanese encephalitis virus vaccine Nakayama-NIH strain, inactivated 0.012 MG/ML Prefilled Syringe",Other
ITM_6447,Myrbetriq,mirabegron Extended Release Oral Tablet,Other
ITM_6448,Myrbetriq,24 HR mirabegron 25 MG Extended Release Oral Tablet,Other
ITM_6449,Myrbetriq,24 HR mirabegron 50 MG Extended Release Oral Tablet,Other
ITM_6450,Hiberix,"0.5 ML Haemophilus influenzae type b strain 20752, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine 0.07 MG/ML Injection",Other
ITM_6451,Gablofen,20 ML baclofen 1 MG/ML Injection,Other
ITM_6452,Rezyst Probiotic,Saccharomyces boulardii Chewable Tablet,Other
ITM_6453,Rezyst Probiotic,Saccharomyces boulardii 250 MG Chewable Tablet,Other
ITM_6454,Nature-Throid,thyroid (USP) 260 MG Oral Tablet,Other
ITM_6455,Nature-Throid,thyroid (USP) 325 MG Oral Tablet,Other
ITM_6456,Soothe & Cool Skin Paste,petrolatum / zinc oxide Paste,Skin/Topical
ITM_6457,Soothe & Cool Skin Paste,petrolatum 0.5 MG/MG / zinc oxide 0.1 MG/MG Paste,Skin/Topical
ITM_6458,Doculase,docusate Oral Capsule,Other
ITM_6459,Doculase,docusate sodium 100 MG Oral Capsule,Other
ITM_6460,Doculase,docusate sodium 50 MG Oral Capsule,Other
ITM_6461,Beano,alpha-D-galactosidase enzyme Disintegrating Oral Tablet,Other
ITM_6462,Nafrinse,sodium fluoride Chewable Tablet,Other
ITM_6463,Nafrinse,sodium fluoride 1.1 MG Chewable Tablet,Other
ITM_6464,Benzepro,benzoyl peroxide Topical Foam,Skin/Topical
ITM_6465,Benzepro,benzoyl peroxide 53 MG/ML Topical Foam,Skin/Topical
ITM_6466,Benzepro,benzoyl peroxide 98 MG/ML Topical Foam,Skin/Topical
ITM_6467,Nafrinse,sodium fluoride 2.2 MG Chewable Tablet,Other
ITM_6468,Renacidin,citric acid / gluconolactone / magnesium carbonate Irrigation Solution,Other
ITM_6469,Ivy Dry Super Continuous Spray,benzyl alcohol / camphor / menthol Topical Spray,Skin/Topical
ITM_6470,Ivy Dry Super Continuous Spray,benzyl alcohol 0.1 ML/ML / camphor 5 MG/ML / menthol 2.5 MG/ML Topical Spray,Skin/Topical
ITM_6471,Ximino,minocycline Extended Release Oral Capsule,Other
ITM_6472,Ximino,24 HR minocycline 45 MG Extended Release Oral Capsule,Other
ITM_6473,Ximino,24 HR minocycline 90 MG Extended Release Oral Capsule,Other
ITM_6474,Ximino,24 HR minocycline 135 MG Extended Release Oral Capsule,Other
ITM_6475,Veletri,epoprostenol 0.5 MG Injection,Other
ITM_6476,Qsymia,phentermine / topiramate Extended Release Oral Capsule,Other
ITM_6477,Qsymia,24 HR phentermine 7.5 MG / topiramate 46 MG Extended Release Oral Capsule,Other
ITM_6478,Qsymia,24 HR phentermine 3.75 MG / topiramate 23 MG Extended Release Oral Capsule,Other
ITM_6479,Qsymia,24 HR phentermine 15 MG / topiramate 92 MG Extended Release Oral Capsule,Other
ITM_6480,Tudorza,aclidinium Dry Powder Inhaler,Other
ITM_6481,Tudorza,60 ACTUAT aclidinium bromide 0.4 MG/ACTUAT Dry Powder Inhaler,Other
ITM_6482,Rayos,prednisone Delayed Release Oral Tablet,Other
ITM_6483,Rayos,prednisone 1 MG Delayed Release Oral Tablet,Other
ITM_6484,Rayos,prednisone 2 MG Delayed Release Oral Tablet,Other
ITM_6485,Rayos,prednisone 5 MG Delayed Release Oral Tablet,Other
ITM_6486,Arthriten Inflammatory Pain,acetaminophen / aspirin / caffeine Oral Tablet,Other
ITM_6487,Arthriten Inflammatory Pain,acetaminophen 250 MG / aspirin 250 MG / caffeine 65 MG Oral Tablet,Other
ITM_6488,Denorex Extra Strength Reformulated Aug 2012,salicylic acid Medicated Shampoo,Skin/Topical
ITM_6489,Denorex Extra Strength Reformulated Aug 2012,salicylic acid 30 MG/ML Medicated Shampoo,Skin/Topical
ITM_6490,Dialyvite Vitamin D3 Max,cholecalciferol Oral Tablet,Other
ITM_6491,Dialyvite Vitamin D3 Max,cholecalciferol 1.25 MG Oral Tablet,Other
ITM_6492,Next Choice One Dose,levonorgestrel Oral Tablet,Other
ITM_6493,Next Choice One Dose,levonorgestrel 1.5 MG Oral Tablet,Other
ITM_6494,Duraflor,sodium fluoride Mouthwash,Other
ITM_6495,Duraflor,sodium fluoride 50 MG/ML Mouthwash,Other
ITM_6496,Infuvite,alpha tocopherol / ascorbic acid / biotin / cholecalciferol / dexpanthenol / folic acid / niacinamide / pyridoxine / riboflavin / thiamine / vitamin A / vitamin B12 / vitamin K1 Injectable Solution,Other
ITM_6497,Infuvite,alpha-tocopherol acetate 1 UNT/ML / ascorbic acid 20 MG/ML / biotin 0.006 MG/ML / cholecalciferol 20 UNT/ML / dexpanthenol 1.5 MG/ML / folic acid 0.06 MG/ML / niacinamide 4 MG/ML / pyridoxine hydrochloride 0.6 MG/ML / riboflavin 0.36 MG/ML / thiamine hydrochloride 0.6 MG/ML / vitamin A palmitate 330 UNT/ML / vitamin B12 0.0005 MG/ML / vitamin K1 0.015 MG/ML Injectable Solution,Other
ITM_6498,X-Seb T Pearl,coal tar 20 MG/ML / salicylic acid 40 MG/ML Medicated Shampoo,Skin/Topical
ITM_6499,Bucalsep,benzocaine / cetylpyridinium / menthol / zinc chloride Mucous Membrane Topical Solution,Skin/Topical
ITM_6500,Bucalsep,benzocaine 20 MG/ML / cetylpyridinium chloride 1 MG/ML / menthol 1.5 MG/ML / zinc chloride 1 MG/ML Mucous Membrane Topical Solution,Skin/Topical
ITM_6501,Vascepa,icosapent ethyl Oral Capsule,Other
ITM_6502,Vascepa,icosapent ethyl 1000 MG Oral Capsule,Other
ITM_6503,Marqibo,31 ML vincristine sulfate liposome 0.16 MG/ML Injection,Other
ITM_6504,OC 8 Adult Acne,benzoyl peroxide Topical Gel,Skin/Topical
ITM_6505,OC 8 Adult Acne,benzoyl peroxide 0.07 MG/MG Topical Gel,Skin/Topical
ITM_6506,Infuvite Pediatric,alpha tocopherol / ascorbic acid / biotin / cholecalciferol / dexpanthenol / folic acid / niacinamide / pyridoxine / riboflavin / thiamine / vitamin A / vitamin B12 / vitamin K1 Injectable Solution,Other
ITM_6507,Infuvite Pediatric,alpha-tocopherol acetate 1.4 UNT/ML / ascorbic acid 16 MG/ML / biotin 0.004 MG/ML / cholecalciferol 80 UNT/ML / dexpanthenol 1 MG/ML / folic acid 0.028 MG/ML / niacinamide 3.4 MG/ML / pyridoxine hydrochloride 0.2 MG/ML / riboflavin 0.28 MG/ML / thiamine hydrochloride 0.24 MG/ML / vitamin A palmitate 460 UNT/ML / vitamin B12 0.0002 MG/ML / vitamin K1 0.04 MG/ML Injectable Solution,Other
ITM_6508,Auvi-Q,NDA201739 0.15 ML epinephrine 1 MG/ML Auto-Injector,Other
ITM_6509,Auvi-Q,NDA201739 0.3 ML epinephrine 1 MG/ML Auto-Injector,Other
ITM_6510,Proferrin,Fe heme polypeptide Oral Tablet,Other
ITM_6511,Proferrin,Fe heme polypeptide 12 MG Oral Tablet,Other
ITM_6512,Artiss,"2 ML fibrinogen, human 106 MG/ML / thrombin, human 6.5 UNT/ML Prefilled Syringe",Other
ITM_6513,Artiss,"4 ML fibrinogen, human 106 MG/ML / thrombin, human 6.5 UNT/ML Prefilled Syringe",Other
ITM_6514,Artiss,"10 ML fibrinogen, human 106 MG/ML / thrombin, human 6.5 UNT/ML Prefilled Syringe",Other
ITM_6515,Ivy-Dry Cream,benzyl alcohol / camphor / menthol Topical Cream,Skin/Topical
ITM_6516,Ivy-Dry Cream,benzyl alcohol 100 MG/ML / camphor 6 MG/ML / menthol 4 MG/ML Topical Cream,Skin/Topical
ITM_6517,Lucentis,0.05 ML ranibizumab 6 MG/ML Injection,Other
ITM_6518,Dermazinc,zinc pyrithione Topical Cream,Skin/Topical
ITM_6519,Dermazinc,zinc pyrithione 2.5 MG/ML Topical Cream,Skin/Topical
ITM_6520,Stribild,cobicistat / elvitegravir / emtricitabine / tenofovir disoproxil Oral Tablet,Other
ITM_6521,Stribild,cobicistat 150 MG / elvitegravir 150 MG / emtricitabine 200 MG / tenofovir disoproxil fumarate 300 MG Oral Tablet,Other
ITM_6522,Suboxone,buprenorphine 4 MG / naloxone 1 MG Sublingual Film,Other
ITM_6523,Suboxone,buprenorphine 12 MG / naloxone 3 MG Sublingual Film,Other
ITM_6524,Xtandi,enzalutamide Oral Capsule,Other
ITM_6525,Xtandi,enzalutamide 40 MG Oral Capsule,Other
ITM_6526,Linzess,linaclotide Oral Capsule,Other
ITM_6527,Linzess,linaclotide 0.145 MG Oral Capsule,Other
ITM_6528,Linzess,linaclotide 0.29 MG Oral Capsule,Other
ITM_6529,Revatio,sildenafil Oral Suspension,Other
ITM_6530,Revatio,sildenafil 10 MG/ML Oral Suspension,Other
ITM_6531,Bosulif,bosutinib Oral Tablet,Other
ITM_6532,Bosulif,bosutinib 100 MG Oral Tablet,Other
ITM_6533,Bosulif,bosutinib 500 MG Oral Tablet,Other
ITM_6534,Exelon,24 HR rivastigmine 0.554 MG/HR Transdermal System,Other
ITM_6535,Flexall Ultra Plus,camphor 0.031 MG/MG / menthol 0.16 MG/MG / methyl salicylate 0.1 MG/MG Topical Gel,Skin/Topical
ITM_6536,Afinitor,everolimus 2 MG Tablet for Oral Suspension,Other
ITM_6537,Afinitor,everolimus 3 MG Tablet for Oral Suspension,Other
ITM_6538,Afinitor,everolimus 5 MG Tablet for Oral Suspension,Other
ITM_6539,Aubagio,teriflunomide Oral Tablet,Other
ITM_6540,Aubagio,teriflunomide 14 MG Oral Tablet,Other
ITM_6541,Aubagio,teriflunomide 7 MG Oral Tablet,Other
ITM_6542,RevitaDERM Wound Care,benzalkonium Topical Gel,Skin/Topical
ITM_6543,RevitaDERM Wound Care,benzalkonium chloride 0.001 MG/MG Topical Gel,Skin/Topical
ITM_6544,Caltrate Plus D,calcium carbonate / cholecalciferol Oral Tablet,Other
ITM_6545,Caltrate Plus D,calcium carbonate 1500 MG / cholecalciferol 800 UNT Oral Tablet,Other
ITM_6546,Geri-Hydrolac,ammonium lactate 50 MG/ML Topical Lotion,Skin/Topical
ITM_6547,Stivarga,regorafenib Oral Tablet,Other
ITM_6548,Stivarga,regorafenib 40 MG Oral Tablet,Other
ITM_6549,Quillivant,methylphenidate Extended Release Suspension,Other
ITM_6550,Quillivant,24 HR methylphenidate hydrochloride 5 MG/ML Extended Release Suspension,Other
ITM_6551,Lotemax,loteprednol etabonate Ophthalmic Gel,Skin/Topical
ITM_6552,Lotemax,loteprednol etabonate 0.005 MG/MG Ophthalmic Gel,Skin/Topical
ITM_6553,Bensal,salicylic acid Topical Ointment,Skin/Topical
ITM_6554,Bensal,salicylic acid 0.03 MG/MG Topical Ointment,Skin/Topical
ITM_6555,Qsymia,24 HR phentermine 11.25 MG / topiramate 69 MG Extended Release Oral Capsule,Other
ITM_6556,Cystaran,cysteamine Ophthalmic Solution,Other
ITM_6557,Cystaran,cysteamine 4.4 MG/ML Ophthalmic Solution,Other
ITM_6558,Dilantin,phenytoin 25 MG/ML Oral Suspension,Other
ITM_6559,Dilantin,phenytoin 50 MG Chewable Tablet,Other
ITM_6560,Concept OB,ascorbic acid / biotin / copper sulfate / ferrous fumarate / folic acid / magnesium sulfate / manganese sulfate / niacin / pantothenate / polysaccharide iron complex / pyridoxine / riboflavin / thiamine / vitamin B12 / zinc sulfate Oral Capsule,Other
ITM_6561,Concept OB,ascorbic acid 210 MG / biotin 0.3 MG / calcium pantothenate 7 MG / copper sulfate 0.8 MG / ferrous fumarate 130 MG / folic acid 1 MG / magnesium sulfate 6.9 MG / manganese sulfate 1.3 MG / niacin 20 MG / polysaccharide iron complex 92.4 MG / pyridoxine hydrochloride 25 MG / riboflavin 5 MG / thiamine mononitrate 5 MG / vitamin B12 0.01 MG / zinc sulfate 18.2 MG Oral Capsule,Other
ITM_6562,Tandem Plus,copper sulfate / ferrous fumarate / folic acid / manganese sulfate / niacinamide / pantothenate / polysaccharide iron complex / pyridoxine / riboflavin / sodium ascorbate / thiamine / vitamin B12 / zinc sulfate Oral Capsule,Other
ITM_6563,Tandem Plus,calcium pantothenate 10 MG / copper sulfate 0.8 MG / ferrous fumarate 162 MG / folic acid 1 MG / manganese sulfate 1.3 MG / niacinamide 30 MG / polysaccharide iron complex 115 MG / pyridoxine hydrochloride 5 MG / riboflavin 6 MG / sodium ascorbate 200 MG / thiamine mononitrate 10 MG / vitamin B12 0.015 MG / zinc sulfate 18.2 MG Oral Capsule,Other
ITM_6564,Bethkis,tobramycin 75 MG/ML Inhalation Solution,Other
ITM_6565,Murine Dry Eyes,polyvinyl alcohol / povidone Ophthalmic Solution,Other
ITM_6566,FYCOMPA,perampanel Oral Tablet,Other
ITM_6567,FYCOMPA,perampanel 2 MG Oral Tablet,Other
ITM_6568,FYCOMPA,perampanel 4 MG Oral Tablet,Other
ITM_6569,FYCOMPA,perampanel 6 MG Oral Tablet,Other
ITM_6570,FYCOMPA,perampanel 8 MG Oral Tablet,Other
ITM_6571,FYCOMPA,perampanel 10 MG Oral Tablet,Other
ITM_6572,FYCOMPA,perampanel 12 MG Oral Tablet,Other
ITM_6573,Ulesfia,benzyl alcohol 0.05 ML/ML Topical Lotion,Skin/Topical
ITM_6574,Synribo,omacetaxine mepesuccinate 3.5 MG Injection,Other
ITM_6575,Brovex PBC,brompheniramine maleate 4 MG / codeine phosphate 10 MG / phenylephrine hydrochloride 10 MG Oral Tablet,Other
ITM_6576,BroveX CB,brompheniramine maleate 4 MG / codeine phosphate 10 MG Oral Tablet,Other
ITM_6577,Brovex PBC,brompheniramine maleate 4 MG / codeine phosphate 20 MG / phenylephrine hydrochloride 10 MG Oral Tablet,Other
ITM_6578,BroveX CB,brompheniramine maleate 4 MG / codeine phosphate 20 MG Oral Tablet,Other
ITM_6579,Minivelle,84 HR estradiol 0.00156 MG/HR Transdermal System,Other
ITM_6580,Minivelle,84 HR estradiol 0.00208 MG/HR Transdermal System,Other
ITM_6581,Minivelle,84 HR estradiol 0.00313 MG/HR Transdermal System,Other
ITM_6582,Minivelle,84 HR estradiol 0.00417 MG/HR Transdermal System,Other
ITM_6583,Murine Dry Eyes,polyvinyl alcohol 0.005 ML/ML / povidone 6 MG/ML Ophthalmic Solution,Other
ITM_6584,Xeljanz,tofacitinib Oral Tablet,Other
ITM_6585,Xeljanz,tofacitinib 5 MG Oral Tablet,Other
ITM_6586,Solu-Medrol,methylprednisolone 2000 MG Injection,Other
ITM_6587,Medi-Derm with Lidocaine,capsaicin / lidocaine / menthol / methyl salicylate Topical Cream,Skin/Topical
ITM_6588,Biclora,chlophedianol / chlorcyclizine Oral Solution,Other
ITM_6589,Biclora,chlophedianol hydrochloride 2.5 MG/ML / chlorcyclizine hydrochloride 2.5 MG/ML Oral Solution,Other
ITM_6590,Wal-itin,loratadine Disintegrating Oral Tablet,Other
ITM_6591,Wal-itin,loratadine 10 MG Disintegrating Oral Tablet,Other
ITM_6592,Depo-Medrol,methylprednisolone acetate 20 MG/ML Injectable Suspension,Other
ITM_6593,Depo-Medrol,methylprednisolone acetate 40 MG/ML Injectable Suspension,Other
ITM_6594,Depo-Medrol,methylprednisolone acetate 80 MG/ML Injectable Suspension,Other
ITM_6595,Cetafen,acetaminophen Oral Tablet,Other
ITM_6596,Cetafen,acetaminophen 500 MG Oral Tablet,Other
ITM_6597,Cetafen,acetaminophen 325 MG Oral Tablet,Other
ITM_6598,Sudo-Tab,phenylephrine Oral Tablet,Other
ITM_6599,Sudo-Tab,phenylephrine hydrochloride 5 MG Oral Tablet,Other
ITM_6600,Exaprin,acetaminophen / aspirin / caffeine / salicylamide Oral Tablet,Other
ITM_6601,Exaprin,acetaminophen 110 MG / aspirin 162 MG / caffeine 32.4 MG / salicylamide 152 MG Oral Tablet,Other
ITM_6602,Nutralox,calcium carbonate Chewable Tablet,Other
ITM_6603,Nutralox,calcium carbonate 420 MG Chewable Tablet,Other
ITM_6604,Bromfed DM,brompheniramine maleate 0.4 MG/ML / dextromethorphan hydrobromide 2 MG/ML / pseudoephedrine hydrochloride 6 MG/ML Oral Solution,Other
ITM_6605,Zephrex-D,pseudoephedrine Oral Tablet,Other
ITM_6606,Zephrex-D,pseudoephedrine hydrochloride 30 MG Oral Tablet,Other
ITM_6607,Arthrotec,diclofenac sodium 50 MG / misoprostol 0.2 MG Delayed Release Oral Tablet,Other
ITM_6608,Arthrotec,diclofenac sodium 75 MG / misoprostol 0.2 MG Delayed Release Oral Tablet,Other
ITM_6609,Prezista,darunavir 800 MG Oral Tablet,Other
ITM_6610,Lanabiotic,bacitracin 0.4 UNT/MG / neomycin 0.0035 MG/MG / polymyxin B 10 UNT/MG / pramoxine hydrochloride 0.01 MG/MG Topical Ointment,Skin/Topical
ITM_6611,Mycitracin Plus Pain Reliever,bacitracin 0.4 UNT/MG / neomycin 0.0035 MG/MG / polymyxin B 10 UNT/MG / pramoxine hydrochloride 0.01 MG/MG Topical Ointment,Skin/Topical
ITM_6612,Tri Biozene,bacitracin 0.5 UNT/MG / neomycin 0.0035 MG/MG / polymyxin B 10 UNT/MG / pramoxine hydrochloride 0.01 MG/MG Topical Ointment,Skin/Topical
ITM_6613,Vagistat,miconazole nitrate 20 MG/ML Vaginal Cream,Skin/Topical
ITM_6614,NeoBenz Micro Wash,benzoyl peroxide 70 MG/ML Medicated Liquid Soap,Other
ITM_6615,Nasopen PE,phenylephrine / thonzylamine Oral Solution,Other
ITM_6616,Nasopen PE,phenylephrine hydrochloride 0.667 MG/ML / thonzylamine hydrochloride 3.33 MG/ML Oral Solution,Other
ITM_6617,U-Cort,hydrocortisone acetate 10 MG/ML Topical Cream,Skin/Topical
